Elapsed time,LoadExamResultsHomePage (failure),LoadExamResultsHomePage (success),LoadExamResultsHomePage-0 (success),LoadExamResultsHomePage-1 (failure),LoadExamResultsHomePage-1 (success),SearchExamResults (failure),SearchExamResults (success),SearchExamResults-0 (success),SearchExamResults-1 (failure),SearchExamResults-1 (success),SearchExamResults-2 (failure),SearchExamResults-2 (success)
17:13:19.0,15.0,32.0,19.0,9.0,23.0,21.0,30.0,81.0,6.0,25.0,4.0,23.0
17:13:20.0,5.0,3.0,11.0,1.0,2.0,28.0,3.0,13.0,,3.0,,4.0
17:13:21.0,10.0,,,,,10.0,,,,,,
17:13:22.0,15.0,14.0,50.0,1.0,13.0,18.0,24.0,25.0,1.0,22.0,1.0,22.0
17:13:23.0,32.0,15.0,71.0,7.0,8.0,33.0,59.0,19.0,54.0,6.0,54.0,7.0
17:13:24.0,4.0,,,,,40.0,,,,,,
17:13:25.0,10.0,17.0,29.0,,17.0,17.0,12.0,45.0,,12.0,,12.0
17:13:26.0,26.0,42.0,41.0,19.0,23.0,5.0,36.0,48.0,21.0,14.0,21.0,14.0
17:13:27.0,54.0,33.0,,33.0,,52.0,11.0,,12.0,,11.0,2.0
17:13:28.0,32.0,,,,,39.0,,,,,,
17:13:29.0,18.0,30.0,11.0,16.0,14.0,38.0,35.0,31.0,34.0,2.0,32.0,2.0
17:13:30.0,31.0,33.0,8.0,27.0,6.0,25.0,29.0,6.0,29.0,1.0,28.0,2.0
17:13:31.0,53.0,,,,,25.0,,,,,,
17:13:32.0,38.0,20.0,5.0,,20.0,8.0,19.0,14.0,,17.0,,16.0
17:13:33.0,54.0,34.0,14.0,10.0,24.0,12.0,29.0,34.0,20.0,9.0,21.0,10.0
17:13:34.0,19.0,,,,,9.0,1.0,,1.0,,1.0,
17:13:35.0,11.0,,,,,17.0,,,,,,
17:13:36.0,21.0,16.0,42.0,4.0,12.0,5.0,26.0,23.0,9.0,17.0,9.0,18.0
17:13:37.0,19.0,13.0,5.0,8.0,5.0,18.0,34.0,1.0,29.0,5.0,29.0,6.0
17:13:38.0,6.0,,,,,44.0,,,,,,
17:13:39.0,15.0,21.0,88.0,,21.0,70.0,28.0,75.0,,25.0,,26.0
17:13:40.0,6.0,38.0,40.0,12.0,26.0,15.0,23.0,54.0,7.0,16.0,8.0,14.0
17:13:41.0,2.0,,,,,23.0,,,,,,
17:13:42.0,2.0,,,,,20.0,,,,,,
17:13:43.0,73.0,62.0,21.0,51.0,11.0,52.0,50.0,37.0,45.0,5.0,45.0,6.0
17:13:44.0,21.0,43.0,10.0,37.0,6.0,54.0,49.0,3.0,46.0,3.0,46.0,2.0
17:13:45.0,12.0,,,,,36.0,,,,,,
17:13:46.0,6.0,21.0,43.0,,21.0,13.0,16.0,10.0,,16.0,,16.0
17:13:47.0,29.0,31.0,183.0,7.0,24.0,5.0,49.0,100.0,19.0,32.0,17.0,31.0
17:13:48.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,
17:13:49.0,3.0,,,,,,,,,,,
17:13:50.0,13.0,35.0,30.0,28.0,7.0,19.0,10.0,17.0,6.0,6.0,6.0,6.0
17:13:51.0,34.0,121.0,9.0,114.0,7.0,16.0,49.0,3.0,47.0,2.0,52.0,2.0
17:13:52.0,1.0,,,,,30.0,,,,,,
17:13:53.0,,22.0,61.0,,22.0,1.0,25.0,25.0,,23.0,,24.0
17:13:54.0,18.0,47.0,44.0,23.0,24.0,54.0,27.0,19.0,17.0,10.0,17.0,10.0
17:13:55.0,11.0,9.0,3.0,7.0,2.0,21.0,3.0,,1.0,2.0,1.0,1.0
17:13:56.0,16.0,,,,,21.0,,,,,,
17:13:57.0,18.0,49.0,1.0,41.0,8.0,26.0,18.0,,15.0,3.0,15.0,2.0
17:13:58.0,75.0,33.0,1.0,26.0,7.0,28.0,18.0,1.0,12.0,5.0,12.0,4.0
17:13:59.0,24.0,3.0,,3.0,,36.0,,,,,,
17:14:00.0,21.0,22.0,9.0,,22.0,3.0,19.0,13.0,,18.0,,18.0
17:14:01.0,15.0,25.0,52.0,,25.0,14.0,12.0,70.0,,12.0,,11.0
17:14:02.0,21.0,3.0,1.0,1.0,2.0,35.0,2.0,1.0,1.0,1.0,1.0,1.0
17:14:03.0,13.0,,,,,42.0,,,,,,
17:14:04.0,13.0,14.0,21.0,6.0,8.0,10.0,14.0,11.0,11.0,3.0,11.0,3.0
17:14:05.0,16.0,22.0,21.0,15.0,7.0,12.0,28.0,46.0,26.0,2.0,27.0,2.0
17:14:06.0,36.0,1.0,,1.0,,41.0,1.0,,1.0,,1.0,
17:14:07.0,39.0,22.0,25.0,,22.0,27.0,10.0,50.0,,10.0,,10.0
17:14:08.0,19.0,43.0,95.0,21.0,22.0,35.0,44.0,69.0,11.0,34.0,11.0,34.0
17:14:09.0,10.0,2.0,,1.0,1.0,27.0,2.0,,2.0,1.0,2.0,
17:14:10.0,23.0,,,,,61.0,,,,,,
17:14:11.0,15.0,30.0,8.0,19.0,11.0,13.0,51.0,5.0,27.0,23.0,26.0,23.0
17:14:12.0,50.0,63.0,2.0,57.0,6.0,36.0,70.0,34.0,56.0,14.0,57.0,14.0
17:14:13.0,33.0,,,,,23.0,,,,,,
17:14:14.0,26.0,22.0,23.0,,22.0,14.0,16.0,26.0,,17.0,,15.0
17:14:15.0,12.0,23.0,96.0,,23.0,,39.0,42.0,,37.0,,40.0
17:14:16.0,24.0,1.0,15.0,,1.0,2.0,17.0,1.0,16.0,2.0,15.0,3.0
17:14:17.0,11.0,,,,,14.0,,,,,,
17:14:18.0,25.0,33.0,76.0,22.0,11.0,19.0,30.0,52.0,20.0,11.0,20.0,9.0
17:14:19.0,8.0,39.0,8.0,32.0,7.0,41.0,19.0,1.0,16.0,2.0,16.0,2.0
17:14:20.0,17.0,1.0,,1.0,,37.0,,,,,,
17:14:21.0,14.0,22.0,13.0,,22.0,20.0,5.0,3.0,,4.0,,5.0
17:14:22.0,42.0,70.0,28.0,48.0,22.0,1.0,40.0,4.0,26.0,14.0,26.0,15.0
17:14:23.0,34.0,10.0,,8.0,2.0,79.0,3.0,1.0,1.0,2.0,1.0,1.0
17:14:24.0,28.0,,,,,66.0,,,,,,
17:14:25.0,20.0,10.0,3.0,1.0,9.0,14.0,3.0,13.0,,3.0,1.0,3.0
17:14:26.0,38.0,32.0,8.0,24.0,8.0,20.0,16.0,14.0,4.0,12.0,4.0,13.0
17:14:27.0,40.0,,,,,19.0,,,,,,
17:14:28.0,45.0,23.0,46.0,,23.0,19.0,15.0,68.0,,15.0,,14.0
17:14:29.0,,20.0,15.0,,20.0,,6.0,49.0,,7.0,,7.0
17:14:30.0,4.0,4.0,1.0,1.0,3.0,3.0,5.0,2.0,4.0,1.0,4.0,
17:14:31.0,14.0,,,,,39.0,,,,,,
17:14:32.0,25.0,23.0,33.0,14.0,9.0,21.0,54.0,9.0,54.0,1.0,52.0,1.0
17:14:33.0,5.0,22.0,51.0,13.0,9.0,16.0,46.0,18.0,43.0,2.0,43.0,3.0
17:14:34.0,5.0,,,,,90.0,,,,,,
17:14:35.0,39.0,23.0,17.0,,23.0,46.0,6.0,13.0,,6.0,,6.0
17:14:36.0,35.0,21.0,10.0,4.0,17.0,4.0,20.0,43.0,,20.0,,22.0
17:14:37.0,39.0,37.0,5.0,31.0,6.0,22.0,18.0,1.0,11.0,6.0,11.0,5.0
17:14:38.0,64.0,,,,,51.0,,,,,,
17:14:39.0,25.0,17.0,2.0,13.0,4.0,37.0,8.0,,7.0,1.0,7.0,2.0
17:14:40.0,20.0,20.0,42.0,9.0,11.0,33.0,59.0,15.0,41.0,19.0,41.0,19.0
17:14:41.0,12.0,,,,,13.0,,,,,,
17:14:42.0,29.0,25.0,82.0,,25.0,1.0,14.0,97.0,,13.0,,13.0
17:14:43.0,2.0,18.0,34.0,,18.0,6.0,4.0,35.0,,4.0,,3.0
17:14:44.0,33.0,10.0,31.0,4.0,6.0,6.0,10.0,23.0,7.0,3.0,7.0,3.0
17:14:45.0,6.0,,,,,15.0,,,,,,
17:14:46.0,14.0,50.0,4.0,48.0,2.0,42.0,54.0,1.0,55.0,,54.0,
17:14:47.0,10.0,38.0,38.0,26.0,12.0,21.0,53.0,7.0,30.0,24.0,30.0,23.0
17:14:48.0,9.0,9.0,,9.0,,54.0,4.0,,5.0,,4.0,
17:14:49.0,15.0,26.0,17.0,,26.0,74.0,13.0,6.0,,12.0,,13.0
17:14:50.0,61.0,17.0,9.0,4.0,13.0,21.0,10.0,14.0,1.0,9.0,1.0,9.0
17:14:51.0,39.0,23.0,27.0,14.0,9.0,19.0,15.0,15.0,2.0,13.0,2.0,14.0
17:14:52.0,21.0,,,,,6.0,,,,,,
17:14:53.0,71.0,6.0,,6.0,,15.0,6.0,,4.0,1.0,4.0,1.0
17:14:54.0,13.0,16.0,24.0,5.0,11.0,31.0,21.0,39.0,14.0,6.0,14.0,7.0
17:14:55.0,28.0,25.0,11.0,21.0,4.0,22.0,10.0,7.0,7.0,3.0,7.0,4.0
17:14:56.0,7.0,27.0,54.0,,27.0,15.0,5.0,31.0,,5.0,,4.0
17:14:57.0,14.0,12.0,33.0,,12.0,5.0,3.0,28.0,,3.0,,3.0
17:14:58.0,11.0,21.0,10.0,12.0,9.0,11.0,14.0,24.0,13.0,2.0,14.0,1.0
17:14:59.0,11.0,11.0,,11.0,,13.0,7.0,,7.0,,7.0,
17:15:00.0,6.0,41.0,,41.0,,13.0,22.0,,22.0,,22.0,
17:15:01.0,3.0,39.0,37.0,27.0,12.0,28.0,27.0,26.0,19.0,7.0,19.0,8.0
17:15:02.0,16.0,11.0,8.0,7.0,4.0,82.0,21.0,8.0,21.0,,21.0,
17:15:03.0,17.0,27.0,64.0,,27.0,38.0,41.0,83.0,,41.0,,41.0
17:15:04.0,,8.0,13.0,,8.0,1.0,17.0,16.0,,17.0,,16.0
17:15:05.0,13.0,17.0,16.0,7.0,10.0,24.0,16.0,17.0,5.0,13.0,5.0,12.0
17:15:06.0,84.0,6.0,,6.0,,24.0,5.0,,5.0,,5.0,
17:15:07.0,49.0,43.0,,43.0,,15.0,44.0,,45.0,,44.0,
17:15:08.0,5.0,17.0,72.0,3.0,14.0,8.0,20.0,27.0,,19.0,1.0,19.0
17:15:09.0,23.0,18.0,8.0,13.0,5.0,32.0,19.0,17.0,11.0,7.0,10.0,8.0
17:15:10.0,12.0,25.0,60.0,,25.0,26.0,30.0,85.0,,31.0,,30.0
17:15:11.0,8.0,8.0,7.0,,8.0,,8.0,8.0,,6.0,,8.0
17:15:12.0,11.0,53.0,6.0,42.0,11.0,4.0,13.0,10.0,14.0,,13.0,1.0
17:15:13.0,36.0,6.0,,6.0,,25.0,7.0,,7.0,,7.0,
17:15:14.0,35.0,21.0,,21.0,,13.0,51.0,,51.0,,51.0,
17:15:15.0,,15.0,56.0,,15.0,12.0,21.0,75.0,,20.0,,20.0
17:15:16.0,6.0,8.0,9.0,3.0,5.0,10.0,6.0,,3.0,3.0,3.0,3.0
17:15:17.0,14.0,24.0,45.0,,24.0,35.0,10.0,17.0,,11.0,,10.0
17:15:18.0,41.0,9.0,25.0,,9.0,43.0,22.0,27.0,,21.0,,22.0
17:15:19.0,19.0,31.0,24.0,23.0,8.0,42.0,37.0,25.0,6.0,32.0,7.0,33.0
17:15:20.0,13.0,,,,,27.0,,,,,,
17:15:21.0,40.0,29.0,,29.0,,16.0,12.0,,12.0,,12.0,
17:15:22.0,36.0,23.0,13.0,6.0,17.0,13.0,24.0,63.0,4.0,19.0,4.0,18.0
17:15:23.0,60.0,15.0,2.0,9.0,6.0,73.0,21.0,8.0,20.0,1.0,20.0,1.0
17:15:24.0,26.0,22.0,37.0,,22.0,12.0,16.0,10.0,,17.0,,16.0
17:15:25.0,10.0,6.0,6.0,,6.0,10.0,12.0,13.0,,13.0,,15.0
17:15:26.0,9.0,11.0,5.0,2.0,9.0,36.0,41.0,1.0,27.0,14.0,26.0,15.0
17:15:27.0,79.0,1.0,,1.0,,6.0,6.0,,6.0,,6.0,
17:15:28.0,16.0,19.0,,19.0,,4.0,6.0,,6.0,,6.0,
17:15:29.0,22.0,25.0,5.0,6.0,19.0,38.0,18.0,2.0,12.0,5.0,12.0,3.0
17:15:30.0,77.0,12.0,17.0,5.0,7.0,89.0,7.0,5.0,1.0,7.0,1.0,5.0
17:15:31.0,1.0,12.0,24.0,,12.0,11.0,24.0,26.0,,23.0,,25.0
17:15:32.0,3.0,16.0,34.0,,16.0,,12.0,41.0,,12.0,,11.0
17:15:33.0,25.0,11.0,33.0,2.0,9.0,12.0,17.0,20.0,,16.0,,18.0
17:15:34.0,56.0,1.0,,1.0,,56.0,,,,,,
17:15:35.0,10.0,1.0,,1.0,,5.0,1.0,,2.0,,1.0,
17:15:36.0,5.0,49.0,72.0,30.0,19.0,29.0,50.0,79.0,23.0,27.0,23.0,27.0
17:15:37.0,10.0,22.0,6.0,15.0,7.0,12.0,11.0,29.0,8.0,3.0,8.0,3.0
17:15:38.0,23.0,12.0,19.0,,12.0,13.0,3.0,6.0,,4.0,,2.0
17:15:39.0,3.0,16.0,16.0,,16.0,43.0,19.0,43.0,,18.0,,19.0
17:15:40.0,16.0,53.0,16.0,44.0,9.0,28.0,67.0,9.0,61.0,5.0,61.0,7.0
17:15:41.0,18.0,6.0,,6.0,,95.0,28.0,,28.0,,28.0,
17:15:42.0,13.0,6.0,,6.0,,5.0,3.0,,3.0,,3.0,
17:15:43.0,47.0,23.0,30.0,3.0,20.0,1.0,32.0,41.0,13.0,19.0,13.0,18.0
17:15:44.0,59.0,10.0,10.0,4.0,6.0,17.0,,1.0,,1.0,,
17:15:45.0,103.0,10.0,18.0,,10.0,36.0,5.0,4.0,,4.0,,5.0
17:15:46.0,3.0,19.0,83.0,,19.0,6.0,29.0,31.0,,29.0,,29.0
17:15:47.0,12.0,25.0,10.0,17.0,8.0,18.0,32.0,12.0,26.0,7.0,26.0,6.0
17:15:48.0,15.0,7.0,,7.0,,32.0,,,,,,
17:15:49.0,39.0,1.0,,1.0,,,,,,,,
17:15:50.0,15.0,53.0,26.0,32.0,21.0,30.0,30.0,35.0,13.0,16.0,13.0,17.0
17:15:51.0,42.0,12.0,6.0,6.0,6.0,32.0,11.0,2.0,10.0,1.0,10.0,1.0
17:15:52.0,31.0,8.0,7.0,,8.0,6.0,1.0,20.0,,2.0,,1.0
17:15:53.0,,20.0,12.0,,20.0,,1.0,12.0,,,,2.0
17:15:54.0,7.0,23.0,8.0,15.0,8.0,59.0,24.0,20.0,13.0,14.0,14.0,14.0
17:15:55.0,31.0,4.0,,4.0,,48.0,2.0,,2.0,,2.0,
17:15:56.0,7.0,5.0,,5.0,,40.0,19.0,,19.0,,19.0,
17:15:57.0,,28.0,12.0,7.0,21.0,82.0,7.0,15.0,,7.0,,7.0
17:15:58.0,69.0,15.0,5.0,8.0,7.0,37.0,23.0,19.0,20.0,3.0,20.0,2.0
17:15:59.0,8.0,4.0,1.0,,4.0,7.0,2.0,16.0,,2.0,,2.0
17:16:00.0,25.0,23.0,175.0,,23.0,12.0,60.0,131.0,,57.0,,57.0
17:16:01.0,11.0,10.0,3.0,2.0,8.0,18.0,14.0,12.0,10.0,4.0,10.0,4.0
17:16:02.0,19.0,,,,,14.0,,,,,,
17:16:03.0,9.0,1.0,,1.0,,13.0,14.0,,16.0,,14.0,
17:16:04.0,42.0,148.0,66.0,127.0,21.0,34.0,78.0,11.0,65.0,12.0,69.0,11.0
17:16:05.0,3.0,7.0,32.0,1.0,6.0,12.0,20.0,41.0,7.0,14.0,7.0,13.0
17:16:06.0,,1.0,2.0,,1.0,4.0,2.0,,,2.0,,1.0
17:16:07.0,12.0,28.0,19.0,,28.0,1.0,40.0,43.0,,38.0,,38.0
17:16:08.0,56.0,17.0,26.0,9.0,8.0,22.0,6.0,18.0,5.0,1.0,5.0,1.0
17:16:09.0,22.0,16.0,,16.0,,38.0,18.0,,18.0,,18.0,
17:16:10.0,4.0,,,,,38.0,,,,,,
17:16:11.0,25.0,31.0,22.0,10.0,21.0,27.0,27.0,4.0,23.0,5.0,22.0,5.0
17:16:12.0,19.0,24.0,11.0,19.0,5.0,18.0,17.0,2.0,12.0,5.0,12.0,6.0
17:16:13.0,42.0,,,,,,1.0,,,1.0,,
17:16:14.0,5.0,30.0,72.0,,30.0,,33.0,44.0,,32.0,,33.0
17:16:15.0,31.0,26.0,18.0,18.0,8.0,62.0,5.0,22.0,2.0,3.0,2.0,3.0
17:16:16.0,22.0,8.0,,8.0,,32.0,2.0,,2.0,,2.0,
17:16:18.0,22.0,73.0,35.0,52.0,21.0,17.0,49.0,58.0,34.0,15.0,34.0,15.0
17:16:19.0,46.0,7.0,7.0,3.0,4.0,45.0,5.0,28.0,4.0,2.0,4.0,1.0
17:16:20.0,29.0,,,,,52.0,,,,,,
17:16:21.0,,30.0,94.0,,30.0,,26.0,97.0,,26.0,,26.0
17:16:22.0,17.0,7.0,2.0,,7.0,20.0,6.0,2.0,,7.0,,6.0
17:16:23.0,34.0,5.0,,5.0,,29.0,23.0,,23.0,,24.0,
17:16:24.0,38.0,,,,,29.0,,,,,,
17:16:25.0,6.0,66.0,51.0,43.0,23.0,40.0,92.0,48.0,57.0,34.0,56.0,36.0
17:16:26.0,6.0,4.0,1.0,2.0,2.0,33.0,2.0,1.0,1.0,3.0,1.0,1.0
17:16:27.0,29.0,,,,,29.0,,,,,,
17:16:28.0,14.0,30.0,12.0,,30.0,3.0,41.0,8.0,,39.0,,41.0
17:16:29.0,92.0,33.0,23.0,27.0,6.0,79.0,21.0,,20.0,2.0,20.0,1.0
17:16:30.0,16.0,,,,,8.0,1.0,,1.0,,1.0,
17:16:31.0,23.0,,,,,44.0,,,,,,
17:16:32.0,30.0,32.0,15.0,9.0,23.0,19.0,22.0,7.0,4.0,19.0,4.0,17.0
17:16:33.0,67.0,27.0,3.0,22.0,5.0,11.0,6.0,6.0,,3.0,,6.0
17:16:34.0,4.0,,,,,12.0,,,,,,
17:16:35.0,30.0,30.0,173.0,,30.0,13.0,27.0,121.0,,27.0,,27.0
17:16:36.0,,6.0,3.0,,6.0,2.0,1.0,,1.0,,1.0,
17:16:37.0,1.0,1.0,,1.0,,4.0,3.0,,3.0,,3.0,
17:16:38.0,12.0,,,,,5.0,,,,,,
17:16:39.0,20.0,94.0,30.0,71.0,23.0,39.0,79.0,44.0,71.0,9.0,73.0,9.0
17:16:40.0,,7.0,1.0,2.0,5.0,110.0,,2.0,,,,
17:16:41.0,,,,,,19.0,,,,,,
17:16:42.0,3.0,30.0,14.0,,30.0,12.0,9.0,16.0,,9.0,,9.0
17:16:43.0,102.0,29.0,3.0,24.0,5.0,56.0,39.0,12.0,39.0,1.0,39.0,
17:16:44.0,63.0,1.0,,1.0,,38.0,2.0,,2.0,,2.0,
17:16:45.0,18.0,,,,,46.0,,,,,,
17:16:46.0,20.0,36.0,38.0,12.0,24.0,42.0,47.0,49.0,10.0,36.0,10.0,35.0
17:16:47.0,43.0,6.0,6.0,1.0,5.0,16.0,4.0,3.0,4.0,,4.0,
17:16:48.0,39.0,,,,,,,,,,,
17:16:49.0,14.0,30.0,139.0,,30.0,,32.0,59.0,,31.0,,31.0
17:16:50.0,32.0,10.0,29.0,6.0,4.0,16.0,11.0,21.0,5.0,6.0,5.0,7.0
17:16:51.0,9.0,6.0,,6.0,,27.0,3.0,,3.0,,3.0,
17:16:52.0,,,,,,2.0,,,,,,
17:16:53.0,14.0,74.0,38.0,50.0,24.0,10.0,43.0,27.0,31.0,14.0,30.0,12.0
17:16:54.0,9.0,22.0,1.0,16.0,6.0,44.0,21.0,2.0,19.0,1.0,19.0,2.0
17:16:55.0,27.0,,,,,70.0,,,,,,
17:16:56.0,,30.0,17.0,,30.0,36.0,20.0,11.0,,19.0,,20.0
17:16:57.0,40.0,39.0,1.0,35.0,4.0,18.0,22.0,1.0,22.0,,22.0,
17:16:58.0,58.0,1.0,,1.0,,8.0,1.0,,1.0,,1.0,
17:16:59.0,66.0,,,,,43.0,,,,,,
17:17:00.0,39.0,34.0,3.0,11.0,23.0,49.0,8.0,3.0,7.0,2.0,7.0,1.0
17:17:01.0,40.0,7.0,,1.0,6.0,19.0,3.0,3.0,1.0,2.0,1.0,2.0
17:17:02.0,9.0,,,,,48.0,,,,,,
17:17:03.0,43.0,30.0,33.0,,30.0,8.0,24.0,91.0,,23.0,,25.0
17:17:04.0,13.0,5.0,12.0,,5.0,3.0,3.0,34.0,,3.0,,2.0
17:17:05.0,3.0,,,,,27.0,,,,,,
17:17:06.0,9.0,,,,,21.0,,,,,,
17:17:07.0,20.0,33.0,116.0,16.0,17.0,8.0,82.0,123.0,46.0,40.0,46.0,40.0
17:17:08.0,1.0,6.0,1.0,3.0,3.0,47.0,23.0,12.0,14.0,12.0,14.0,9.0
17:17:09.0,8.0,,,,,35.0,,,,,,
17:17:10.0,8.0,29.0,25.0,,29.0,72.0,21.0,26.0,,21.0,,22.0
17:17:11.0,68.0,62.0,,56.0,6.0,50.0,63.0,2.0,62.0,2.0,61.0,2.0
17:17:12.0,40.0,2.0,1.0,,2.0,35.0,12.0,,8.0,3.0,9.0,2.0
17:17:13.0,7.0,,,,,37.0,,,,,,
17:17:14.0,79.0,33.0,17.0,15.0,18.0,30.0,48.0,9.0,18.0,31.0,18.0,31.0
17:17:15.0,101.0,4.0,21.0,,4.0,25.0,18.0,12.0,2.0,14.0,2.0,14.0
17:17:16.0,23.0,,,,,14.0,,,,,,
17:17:17.0,25.0,33.0,154.0,,33.0,,38.0,52.0,,33.0,,35.0
17:17:18.0,,7.0,23.0,,7.0,,5.0,12.0,,4.0,,5.0
17:17:19.0,,2.0,26.0,,2.0,,,4.0,,,,
17:17:21.0,13.0,81.0,19.0,64.0,17.0,1.0,22.0,10.0,20.0,3.0,19.0,4.0
17:17:22.0,3.0,14.0,26.0,10.0,4.0,22.0,11.0,11.0,8.0,3.0,8.0,3.0
17:17:23.0,,10.0,,10.0,,113.0,,,,,,
17:17:24.0,,34.0,25.0,,34.0,25.0,11.0,33.0,,11.0,,10.0
17:17:25.0,7.0,20.0,14.0,13.0,7.0,34.0,14.0,6.0,9.0,5.0,9.0,5.0
17:17:26.0,14.0,16.0,,14.0,2.0,37.0,5.0,,5.0,,5.0,
17:17:27.0,97.0,,,,,92.0,,,,,,
17:17:28.0,34.0,39.0,7.0,23.0,16.0,37.0,35.0,,23.0,12.0,23.0,13.0
17:17:29.0,48.0,19.0,3.0,14.0,5.0,33.0,8.0,4.0,6.0,2.0,6.0,1.0
17:17:30.0,37.0,,,,,3.0,,,,,,
17:17:31.0,43.0,34.0,5.0,,34.0,2.0,5.0,12.0,,5.0,,5.0
17:17:32.0,49.0,8.0,,3.0,5.0,2.0,3.0,2.0,,5.0,,3.0
17:17:33.0,37.0,7.0,,3.0,4.0,89.0,7.0,,4.0,1.0,4.0,3.0
17:17:34.0,3.0,,,,,12.0,,,,,,
17:17:35.0,3.0,18.0,3.0,2.0,16.0,14.0,11.0,11.0,5.0,5.0,5.0,6.0
17:17:36.0,2.0,5.0,12.0,,5.0,13.0,3.0,15.0,,3.0,,3.0
17:17:37.0,65.0,,,,,17.0,,,,,,
17:17:38.0,12.0,29.0,174.0,,29.0,64.0,33.0,191.0,,38.0,,33.0
17:17:39.0,,2.0,2.0,,2.0,,1.0,17.0,,4.0,,1.0
17:17:40.0,,4.0,18.0,,4.0,,7.0,10.0,,7.0,,7.0
17:17:41.0,,,,,,5.0,,,,,,
17:17:42.0,85.0,106.0,,85.0,21.0,25.0,147.0,18.0,143.0,3.0,145.0,3.0
17:17:43.0,1.0,8.0,,1.0,7.0,55.0,8.0,1.0,6.0,,8.0,
17:17:44.0,7.0,13.0,,13.0,,47.0,8.0,,8.0,,8.0,
17:17:45.0,2.0,27.0,15.0,,27.0,15.0,3.0,25.0,,3.0,,4.0
17:17:46.0,159.0,4.0,2.0,,4.0,4.0,19.0,19.0,15.0,5.0,15.0,3.0
17:17:47.0,40.0,4.0,1.0,,4.0,18.0,7.0,10.0,,6.0,,8.0
17:17:48.0,41.0,,,,,50.0,,,,,,
17:17:49.0,13.0,22.0,14.0,3.0,19.0,3.0,46.0,79.0,7.0,35.0,7.0,38.0
17:17:50.0,,10.0,12.0,,10.0,,8.0,19.0,,7.0,,8.0
17:17:52.0,,26.0,163.0,,26.0,,71.0,76.0,,71.0,,71.0
17:17:53.0,2.0,9.0,1.0,7.0,2.0,3.0,36.0,3.0,35.0,2.0,35.0,2.0
17:17:54.0,2.0,8.0,2.0,5.0,3.0,90.0,7.0,,5.0,3.0,5.0,2.0
17:17:55.0,,,,,,2.0,,,,,,
17:17:56.0,46.0,111.0,27.0,89.0,22.0,15.0,78.0,8.0,40.0,36.0,40.0,36.0
17:17:57.0,27.0,11.0,13.0,1.0,10.0,41.0,12.0,12.0,3.0,10.0,3.0,9.0
17:17:58.0,72.0,2.0,,2.0,,136.0,,,,,,
17:17:59.0,2.0,26.0,16.0,,26.0,6.0,18.0,73.0,,18.0,,18.0
17:18:00.0,25.0,5.0,,3.0,2.0,17.0,4.0,,2.0,1.0,2.0,3.0
17:18:01.0,5.0,10.0,,7.0,3.0,16.0,3.0,1.0,2.0,1.0,2.0,1.0
17:18:02.0,124.0,,,,,3.0,,,,,,
17:18:03.0,22.0,28.0,54.0,6.0,22.0,3.0,56.0,49.0,51.0,5.0,51.0,4.0
17:18:04.0,9.0,9.0,53.0,,9.0,12.0,6.0,30.0,,6.0,,8.0
17:18:06.0,,28.0,51.0,,28.0,,31.0,25.0,,31.0,,29.0
17:18:07.0,27.0,31.0,3.0,29.0,2.0,54.0,24.0,,24.0,1.0,23.0,1.0
17:18:08.0,12.0,17.0,2.0,15.0,2.0,56.0,17.0,,17.0,,17.0,1.0
17:18:09.0,,,,,,75.0,,,,,,
17:18:10.0,5.0,34.0,34.0,14.0,20.0,2.0,36.0,40.0,13.0,23.0,13.0,24.0
17:18:11.0,25.0,11.0,26.0,,11.0,13.0,7.0,11.0,,7.0,,6.0
17:18:12.0,76.0,,,,,38.0,,,,,,
17:18:13.0,71.0,28.0,46.0,,28.0,21.0,9.0,61.0,,9.0,,8.0
17:18:14.0,30.0,31.0,,28.0,3.0,29.0,17.0,2.0,15.0,1.0,15.0,2.0
17:18:15.0,10.0,21.0,,19.0,2.0,36.0,8.0,2.0,8.0,,8.0,
17:18:16.0,35.0,,,,,7.0,,,,,,
17:18:17.0,24.0,59.0,49.0,40.0,19.0,4.0,59.0,15.0,30.0,29.0,30.0,29.0
17:18:18.0,40.0,10.0,9.0,,10.0,20.0,9.0,25.0,2.0,8.0,2.0,8.0
17:18:19.0,22.0,,,,,39.0,,,,,,
17:18:20.0,,29.0,48.0,,29.0,2.0,28.0,72.0,,27.0,,27.0
17:18:21.0,21.0,5.0,1.0,2.0,3.0,,5.0,7.0,5.0,1.0,5.0,
17:18:22.0,4.0,4.0,,1.0,3.0,18.0,18.0,3.0,16.0,1.0,16.0,2.0
17:18:23.0,29.0,,,,,95.0,,,,,,
17:18:24.0,15.0,29.0,72.0,12.0,17.0,13.0,65.0,64.0,50.0,16.0,50.0,18.0
17:18:25.0,3.0,13.0,4.0,1.0,12.0,13.0,11.0,6.0,7.0,5.0,6.0,3.0
17:18:26.0,18.0,,,,,45.0,,,,,,
17:18:27.0,94.0,27.0,7.0,,27.0,47.0,8.0,20.0,,8.0,,8.0
17:18:28.0,57.0,49.0,5.0,45.0,4.0,10.0,25.0,3.0,25.0,1.0,26.0,
17:18:29.0,12.0,6.0,1.0,3.0,3.0,75.0,4.0,,4.0,,4.0,
17:18:30.0,43.0,,,,,42.0,,,,,,
17:18:31.0,49.0,18.0,10.0,2.0,16.0,5.0,19.0,10.0,3.0,15.0,3.0,16.0
